world	0	1890 us census	0.0
world	2	acm computing classification system	0.0
world	3	advise	0.0
world	5	aol search	0.0
world	8	accuracy and precision	0.0
world	9	actuate corporation	0.0
world	10	adversarial information retrieval	0.0
world	11	adverse drug reaction	0.0
world	13	aggregate (data warehouse)	0.0
world	14	aggregate function	0.0
world	15	alan emtage	0.0
world	17	algorithm design	0.0
world	18	aliweb	0.0
world	20	alpha consumer	0.0
world	23	analysis of algorithms	0.0
world	24	analytics	0.0
world	25	anchor modeling	0.0
world	26	angoss	0.0
world	27	anomaly detection	0.0
world	29	archie search engine	0.0
world	32	artificial life	0.0
world	37	association rule	0.0
world	38	association rule learning	0.0
world	39	association rule mining	0.0
world	40	association rules	0.0
world	41	atlantic monthly	0.0
world	42	automata theory	0.0
world	43	automated reasoning	0.0
world	44	automatic summarization	0.0
world	46	bayes' theorem	0.0
world	47	berlekamp	0.0
world	48	bibliometrics	0.0
world	50	binary independence model	0.0
world	51	binary classification	0.0
world	53	bioinformatic	0.0
world	55	biomedical	0.0
world	56	blackle.com	0.0
world	58	boogami	0.0
world	60	boolean operators	0.0
world	64	business intelligence tools	0.0
world	66	c. j. van rijsbergen	0.0
world	67	capps ii	0.0
world	69	cikm conference	0.0
world	70	crisp-dm	0.0
world	75	carrot2	0.0
world	78	category theory	0.0
world	80	chacha (search engine)	0.0
world	81	chemicalize.org	0.0
world	83	chess endgame	0.0
world	85	clarabridge	0.0
world	86	classification of the sciences (peirce)	0.0
world	88	cluster analysis	0.0
world	89	co-occurrence	0.0
world	91	collaborative information seeking	0.0
world	92	collaborative search engine	0.0
world	93	column-oriented dbms	0.0
world	94	combinatorial game	0.0
world	95	combinatorics	0.0
world	96	communications of the acm	0.0
world	97	comparison of olap servers	0.0
world	98	comparison of web search engines	0.0
world	100	computability theory	0.0
world	101	computational chemistry	0.0
world	102	computational complexity theory	0.0
world	103	computational geometry	0.0
world	104	computational linguistics	0.0
world	105	computational neuroscience	0.0
world	106	computational physics	0.0
world	107	computational science	0.0
world	108	computer accessibility	0.0
world	109	computer animation	0.0
world	111	computer data storage	0.0
world	112	computer graphics	0.0
world	114	computer networking	0.0
world	115	computer programming	0.0
world	117	computer vision	0.0
world	118	concurrency (computer science)	0.0
world	119	concurrency control	0.0
world	120	condition monitoring	0.0
world	121	conference on information and knowledge management	0.0
world	122	conference on knowledge discovery and data mining	0.0
world	123	contextual advertising	0.0
world	124	controlled vocabulary	0.0
world	125	cornelis j. van rijsbergen	0.0
world	126	cross-language information retrieval	0.0
world	128	cross industry standard process for data mining	0.0
world	132	customer analytics	0.0
world	134	cyril w. cleverdon	0.0
world	136	dashboard (business)	0.0
world	139	data pre-processing	0.0
world	140	data vault modeling	0.0
world	141	data analysis	0.0
world	142	data cleaning	0.0
world	143	data clustering	0.0
world	144	data collection	0.0
world	145	data dictionary	0.0
world	146	data dredging	0.0
world	147	data extraction	0.0
world	148	data integration	0.0
world	149	data loading	0.0
world	153	data mining in agriculture	0.0
world	154	data mining in meteorology	0.0
world	155	data modeling	0.0
world	156	data set	0.0
world	157	data snooping	0.0
world	158	data structure	0.0
world	159	data transformation	0.0
world	160	data visualization	0.0
world	164	database system	0.0
world	165	daum communications	0.0
world	166	decision making	0.0
world	168	decision tree learning	0.0
world	169	decision trees	0.0
world	170	deepwater horizon oil spill	0.0
world	171	degenerate dimension	0.0
world	172	desktop search	0.0
world	174	digital obsolescence	0.0
world	175	dimension (data warehouse)	0.0
world	176	dimension reduction	0.0
world	177	dimension table	0.0
world	178	dimensional modeling	0.0
world	179	discounted cumulative gain	0.0
world	180	discovery (observation)	0.0
world	181	discovery net	0.0
world	182	dissolved gas analysis	0.0
world	184	distributed web crawling	0.0
world	185	divergence-from-randomness model	0.0
world	186	document retrieval	0.0
world	187	dogpile	0.0
world	188	don swanson	0.0
world	189	donald b. crouch	0.0
world	190	dot-com bubble	0.0
world	191	dots-and-boxes	0.0
world	193	drug discovery	0.0
world	195	early-arriving fact	0.0
world	196	educational data mining	0.0
world	197	electrical power	0.0
world	198	electronic health records	0.0
world	199	eli pariser	0.0
world	200	emanuel goldberg	0.0
world	201	enterprise search	0.0
world	202	environment for developing kdd-applications supported by index-structures	0.0
world	206	european summer school in information retrieval	0.0
world	207	evolutionary computation	0.0
world	210	experian hitwise	0.0
world	212	expertise finding	0.0
world	213	exploratory data analysis	0.0
world	214	extended boolean model	0.0
world	216	f-score	0.0
world	217	f. wilfrid lancaster	0.0
world	218	fico	0.0
world	220	fact (data warehouse)	0.0
world	221	fact table	0.0
world	223	federated search	0.0
world	225	filter bubble	0.0
world	227	focused crawler	0.0
world	229	formal methods	0.0
world	231	functional programming	0.0
world	232	fuzzy retrieval	0.0
world	233	gnu project	0.0
world	235	general architecture for text engineering	0.0
world	236	generalized vector space model	0.0
world	237	genetic algorithms	0.0
world	239	genieknows	0.0
world	240	genres	0.0
world	241	geographic information systems	0.0
world	243	gerard salton award	0.0
world	245	goby inc.	0.0
world	246	goodsearch	0.0
world	248	google bombing	0.0
world	251	google effect	0.0
world	252	gopher (protocol)	0.0
world	253	graph theory	0.0
world	255	guruji.com	0.0
world	256	holap	0.0
world	259	harmonic mean	0.0
world	262	hitwise	0.0
world	264	human%e2%80%93computer information retrieval	0.0
world	270	ill-posed	0.0
world	271	image processing	0.0
world	272	image retrieval	0.0
world	274	independency	0.0
world	275	index (database)	0.0
world	276	index (search engine)	0.0
world	277	info.com	0.0
world	278	informatics (academic field)	0.0
