google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	1.3333333333333333	1.3333333333333333	0.9833333333333333	Infinity	Infinity	Infinity	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	1.3333333333333333	1.3333333333333333	0.9833333333333333	10.0	18.808031558224254	19.141364891557586	1.0
null	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	1.0	1.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	1.0	1.0	1.0
null	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	1.0	1.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	0.0	0.0	0.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	0.9862684319356981	0.9865043303235492	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	0.9862684319356981	0.9865043303235492	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	0.9862684319356981	0.9865043303235492	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	0.9862684319356981	0.9865043303235492	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	1.0
google	1.0	0.8	0.4	0.2	0.8	0.8	0.3333333333333333	0.8	0.5333333333333333	0.8833333333333334	1.0	0.9862684319356981	0.9865043303235492	1.0
